linestopid,parentid,previousid,locationid,locationname,sta,std,modalitytype,longitude,latitude,unlo,sta_date,std_date
5216214,5216214,5216214,5071,Bergen op Zoom,2017-02-22 13:16:47.982,2017-02-22 14:16:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-22,2017-02-22
5199755,5199755,5199755,5071,Bergen op Zoom,2017-02-23 15:00:00.000,2017-02-23 16:30:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-23,2017-02-23
5199892,5199892,5199892,5071,Bergen op Zoom,2017-02-23 19:00:59.993,2017-02-23 20:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-23,2017-02-23
5216564,5216564,5216564,5071,Bergen op Zoom,2017-02-24 21:00:11.996,2017-02-24 22:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-24,2017-02-24
5213588,5213588,5213588,5071,Bergen op Zoom,2017-02-25 05:38:24.000,2017-02-25 06:38:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-25,2017-02-25
5216557,5216557,5216557,5071,Bergen op Zoom,2017-02-25 09:00:48.000,2017-02-25 10:00:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-25,2017-02-25
5219489,5219489,5219489,5071,Bergen op Zoom,2017-02-26 04:02:23.991,2017-02-26 05:02:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-26,2017-02-26
5233291,5233291,5233291,5071,Bergen op Zoom,2017-02-27 06:00:59.964,2017-02-27 07:30:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-27,2017-02-27
5226557,5226557,5226557,5071,Bergen op Zoom,2017-02-27 09:00:00.000,2017-02-27 11:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-27,2017-02-27
5233327,5233327,5233327,5071,Bergen op Zoom,2017-02-28 07:52:47.991,2017-02-28 08:52:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-28,2017-02-28
5219683,5219683,5219683,5071,Bergen op Zoom,2017-02-28 09:00:47.991,2017-02-28 10:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-28,2017-02-28
5243056,5243056,5243056,5071,Bergen op Zoom,2017-03-01 09:00:00.000,2017-03-01 10:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-01,2017-03-01
5242881,5242881,5242881,5071,Bergen op Zoom,2017-03-01 06:00:47.964,2017-03-01 10:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-01,2017-03-01
5243082,5243082,5243082,5071,Bergen op Zoom,2017-03-01 18:00:35.991,2017-03-01 19:00:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-01,2017-03-01
5243058,5243058,5243058,5071,Bergen op Zoom,2017-03-02 09:50:24.000,2017-03-02 10:50:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-02,2017-03-02
5243669,5243669,5243669,5071,Bergen op Zoom,2017-03-02 11:12:00.000,2017-03-02 12:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-02,2017-03-02
5248180,5248180,5248180,5071,Bergen op Zoom,2017-03-03 09:00:23.991,2017-03-03 10:30:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-03,2017-03-03
5250673,5250673,5250673,5071,Bergen op Zoom,2017-03-03 10:45:36.000,2017-03-03 11:45:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-03,2017-03-03
5245283,5245283,5245283,5071,Bergen op Zoom,2017-03-03 14:00:00.000,2017-03-03 15:00:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-03,2017-03-03
5250514,5250514,5250514,5071,Bergen op Zoom,2017-03-05 09:00:00.000,2017-03-05 10:00:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-05,2017-03-05
5263394,5263394,5263394,5071,Bergen op Zoom,2017-03-06 09:52:48.000,2017-03-06 10:52:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-06,2017-03-06
5248236,5248236,5248236,5071,Bergen op Zoom,2017-03-07 06:00:00.000,2017-03-07 07:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-07,2017-03-07
5274459,5274459,5274459,5071,Bergen op Zoom,2017-03-08 05:21:36.000,2017-03-08 06:21:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-08,2017-03-08
5250532,5250532,5250532,5071,Bergen op Zoom,2017-03-08 06:08:00.000,2017-03-08 07:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-08,2017-03-08
5264304,5264304,5264304,5071,Bergen op Zoom,2017-03-08 08:24:00.000,2017-03-08 09:24:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-08,2017-03-08
5274428,5274428,5274428,5071,Bergen op Zoom,2017-03-09 08:00:00.000,2017-03-09 09:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-09,2017-03-09
5264223,5264223,5264223,5071,Bergen op Zoom,2017-03-09 08:28:48.000,2017-03-09 09:28:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-09,2017-03-09
5255223,5255223,5255223,5071,Bergen op Zoom,2017-03-09 09:00:00.000,2017-03-09 10:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-09,2017-03-09
5274560,5274560,5274560,5071,Bergen op Zoom,2017-03-10 09:02:23.964,2017-03-10 10:02:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-10,2017-03-10
5275335,5275335,5275335,5071,Bergen op Zoom,2017-03-10 09:40:48.000,2017-03-10 10:40:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-10,2017-03-10
5293840,5293840,5293840,5071,Bergen op Zoom,2017-03-11 02:50:23.964,2017-03-11 03:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-11,2017-03-11
5302450,5302450,5302450,5071,Bergen op Zoom,2017-03-11 08:24:00.000,2017-03-11 09:24:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-11,2017-03-11
5292612,5292612,5292612,5071,Bergen op Zoom,2017-03-13 06:00:35.995,2017-03-13 10:00:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-13,2017-03-13
5306513,5306513,5306513,5071,Bergen op Zoom,2017-03-14 04:02:23.991,2017-03-14 05:02:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-14,2017-03-14
5299928,5299928,5299928,5071,Bergen op Zoom,2017-03-14 05:50:23.991,2017-03-14 06:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-14,2017-03-14
5300833,5300833,5300833,5071,Bergen op Zoom,2017-03-14 10:00:12.000,2017-03-14 11:01:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-14,2017-03-14
5306901,5306901,5306901,5071,Bergen op Zoom,2017-03-15 01:14:24.000,2017-03-15 02:14:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-15,2017-03-15
5313374,5313374,5313374,5071,Bergen op Zoom,2017-03-15 06:52:47.982,2017-03-15 07:52:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-15,2017-03-15
5314547,5314547,5314547,5071,Bergen op Zoom,2017-03-15 07:43:11.982,2017-03-15 08:43:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-15,2017-03-15
5314748,5314748,5314748,5071,Bergen op Zoom,2017-03-15 23:12:00.000,2017-03-16 00:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-15,2017-03-16
5306515,5306515,5306515,5071,Bergen op Zoom,2017-03-16 09:00:47.991,2017-03-16 10:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-16,2017-03-16
5319907,5319907,5319907,5071,Bergen op Zoom,2017-03-16 13:26:24.000,2017-03-16 14:26:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-16,2017-03-16
5325583,5325583,5325583,5071,Bergen op Zoom,2017-03-17 06:31:11.982,2017-03-17 07:31:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-17,2017-03-17
5323671,5323671,5323671,5071,Bergen op Zoom,2017-03-17 12:24:00.000,2017-03-17 13:24:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-17,2017-03-17
5331396,5331396,5331396,5071,Bergen op Zoom,2017-03-17 20:45:36.000,2017-03-17 21:45:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-17,2017-03-17
5331394,5331394,5331394,5071,Bergen op Zoom,2017-03-18 09:00:48.000,2017-03-18 10:00:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-18,2017-03-18
5331398,5331398,5331398,5071,Bergen op Zoom,2017-03-19 12:33:35.996,2017-03-19 13:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-19,2017-03-19
5331399,5331399,5331399,5071,Bergen op Zoom,2017-03-20 19:00:47.990,2017-03-20 20:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-20,2017-03-20
5331400,5331400,5331400,5071,Bergen op Zoom,2017-03-20 20:21:36.000,2017-03-20 21:21:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-20,2017-03-20
5340278,5340278,5340278,5071,Bergen op Zoom,2017-03-21 11:04:47.982,2017-03-21 12:04:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-21,2017-03-21
5355444,5355444,5355444,5071,Bergen op Zoom,2017-03-21 12:38:24.000,2017-03-21 13:38:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-21,2017-03-21
5346840,5346840,5346840,5071,Bergen op Zoom,2017-03-22 10:19:12.000,2017-03-22 11:19:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-22,2017-03-22
5346809,5346809,5346809,5071,Bergen op Zoom,2017-03-22 11:11:59.964,2017-03-22 12:11:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-22,2017-03-22
5350360,5350360,5350360,5071,Bergen op Zoom,2017-03-23 08:36:00.000,2017-03-23 09:36:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-23,2017-03-23
5355886,5355886,5355886,5071,Bergen op Zoom,2017-03-23 18:00:59.991,2017-03-23 19:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-23,2017-03-23
5350369,5350369,5350369,5071,Bergen op Zoom,2017-03-23 21:00:00.000,2017-03-24 06:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-23,2017-03-24
5364991,5364991,5364991,5071,Bergen op Zoom,2017-03-25 10:00:00.000,2017-03-25 11:55:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-25,2017-03-25
5376496,5376496,5376496,5071,Bergen op Zoom,2017-03-27 06:00:47.982,2017-03-27 07:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-27,2017-03-27
5373684,5373684,5373684,5071,Bergen op Zoom,2017-03-27 13:31:12.000,2017-03-27 14:31:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-27,2017-03-27
5355888,5355888,5355888,5071,Bergen op Zoom,2017-03-28 02:09:35.993,2017-03-28 03:09:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-28,2017-03-28
5373762,5373762,5373762,5071,Bergen op Zoom,2017-03-28 11:16:47.964,2017-03-28 12:16:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-28,2017-03-28
5390859,5390859,5390859,5071,Bergen op Zoom,2017-03-28 11:57:35.991,2017-03-28 12:57:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-28,2017-03-28
5373796,5373796,5373796,5071,Bergen op Zoom,2017-03-29 06:21:36.000,2017-03-29 07:21:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-29,2017-03-29
5386184,5386184,5386184,5071,Bergen op Zoom,2017-03-30 10:09:35.964,2017-03-30 11:09:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-30,2017-03-30
5380587,5380587,5380587,5071,Bergen op Zoom,2017-03-30 13:00:47.964,2017-03-30 14:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-30,2017-03-30
5398429,5398429,5398429,5071,Bergen op Zoom,2017-03-31 03:48:00.000,2017-03-31 04:48:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-31,2017-03-31
5398732,5398732,5398732,5071,Bergen op Zoom,2017-03-31 10:00:00.000,2017-03-31 11:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-31,2017-03-31
5386208,5386208,5386208,5071,Bergen op Zoom,2017-03-31 21:00:24.000,2017-03-31 22:00:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-03-31,2017-03-31
5397251,5397251,5397251,5071,Bergen op Zoom,2017-04-01 05:14:24.000,2017-04-01 06:14:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-01,2017-04-01
5401038,5401038,5401038,5071,Bergen op Zoom,2017-04-02 13:31:11.982,2017-04-02 14:31:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-02,2017-04-02
5399360,5399360,5399360,5071,Bergen op Zoom,2017-04-02 14:09:36.000,2017-04-02 15:09:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-02,2017-04-02
5401127,5401127,5401127,5071,Bergen op Zoom,2017-04-03 06:33:35.991,2017-04-03 07:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-03,2017-04-03
5407377,5407377,5407377,5071,Bergen op Zoom,2017-04-03 15:00:23.991,2017-04-03 16:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-03,2017-04-03
5401129,5401129,5401129,5071,Bergen op Zoom,2017-04-04 07:04:47.991,2017-04-04 08:04:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-04,2017-04-04
5401119,5401119,5401119,5071,Bergen op Zoom,2017-04-04 18:00:47.991,2017-04-04 19:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-04,2017-04-04
5411131,5411131,5411131,5071,Bergen op Zoom,2017-04-05 07:24:00.000,2017-04-05 08:24:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-05,2017-04-05
5411308,5411308,5411308,5071,Bergen op Zoom,2017-04-05 09:12:00.000,2017-04-05 10:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-05,2017-04-05
5423963,5423963,5423963,5071,Bergen op Zoom,2017-04-06 06:00:59.995,2017-04-06 07:36:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-06,2017-04-06
5414566,5414566,5414566,5071,Bergen op Zoom,2017-04-06 15:00:36.000,2017-04-06 16:00:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-06,2017-04-06
5415252,5415252,5415252,5071,Bergen op Zoom,2017-04-07 06:14:24.000,2017-04-07 07:14:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-07,2017-04-07
5428571,5428571,5428571,5071,Bergen op Zoom,2017-04-07 16:07:11.982,2017-04-07 18:15:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-07,2017-04-07
5423878,5423878,5423878,5071,Bergen op Zoom,2017-04-08 10:00:36.000,2017-04-08 11:00:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-08,2017-04-08
5424571,5424571,5424571,5071,Bergen op Zoom,2017-04-09 12:00:11.982,2017-04-09 13:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-09,2017-04-09
5424015,5424015,5424015,5071,Bergen op Zoom,2017-04-09 15:00:47.995,2017-04-09 16:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-09,2017-04-09
5424572,5424572,5424572,5071,Bergen op Zoom,2017-04-10 08:57:36.000,2017-04-10 10:23:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-10,2017-04-10
5433015,5433015,5433015,5071,Bergen op Zoom,2017-04-11 05:47:59.982,2017-04-11 06:47:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-11,2017-04-11
5433046,5433046,5433046,5071,Bergen op Zoom,2017-04-11 10:45:35.991,2017-04-11 12:27:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-11,2017-04-11
5433150,5433150,5433150,5071,Bergen op Zoom,2017-04-12 13:33:36.000,2017-04-12 14:53:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-12,2017-04-12
5433031,5433031,5433031,5071,Bergen op Zoom,2017-04-12 20:00:12.000,2017-04-12 21:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-12,2017-04-12
5462284,5462284,5462284,5071,Bergen op Zoom,2017-04-13 08:21:35.991,2017-04-13 09:21:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-13,2017-04-13
5461144,5461144,5461144,5071,Bergen op Zoom,2017-04-13 12:28:48.000,2017-04-13 14:14:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-13,2017-04-13
5433172,5433172,5433172,5071,Bergen op Zoom,2017-04-14 06:00:00.000,2017-04-14 07:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-14,2017-04-14
5463599,5463599,5463599,5071,Bergen op Zoom,2017-04-14 08:52:48.000,2017-04-14 09:57:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-14,2017-04-14
5477778,5477778,5477778,5071,Bergen op Zoom,2017-04-15 14:52:48.000,2017-04-15 15:52:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-15,2017-04-15
5469634,5469634,5469634,5071,Bergen op Zoom,2017-04-16 00:21:35.997,2017-04-16 01:21:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-16,2017-04-16
5463505,5463505,5463505,5071,Bergen op Zoom,2017-04-16 20:00:59.995,2017-04-17 06:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-16,2017-04-17
5469817,5469817,5469817,5071,Bergen op Zoom,2017-04-17 05:50:23.991,2017-04-17 06:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-17,2017-04-17
5469668,5469668,5469668,5071,Bergen op Zoom,2017-04-17 06:23:59.991,2017-04-17 07:23:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-17,2017-04-17
5500642,5500642,5500642,5071,Bergen op Zoom,2017-04-18 06:57:36.000,2017-04-18 07:57:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-18,2017-04-18
5477538,5477538,5477538,5071,Bergen op Zoom,2017-04-19 06:00:12.000,2017-04-19 08:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-19,2017-04-19
5472226,5472226,5472226,5071,Bergen op Zoom,2017-04-19 07:02:24.000,2017-04-19 08:02:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-19,2017-04-19
5498590,5498590,5498590,5071,Bergen op Zoom,2017-04-19 09:00:00.000,2017-04-19 10:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-19,2017-04-19
5498795,5498795,5498795,5071,Bergen op Zoom,2017-04-19 17:02:24.000,2017-04-19 18:02:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-19,2017-04-19
5500939,5500939,5500939,5071,Bergen op Zoom,2017-04-20 07:00:00.000,2017-04-20 08:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-20,2017-04-20
5500863,5500863,5500863,5071,Bergen op Zoom,2017-04-20 12:00:00.000,2017-04-20 13:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-20,2017-04-20
5501295,5501295,5501295,5071,Bergen op Zoom,2017-04-20 14:00:00.000,2017-04-20 15:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-20,2017-04-20
5503899,5503899,5503899,5071,Bergen op Zoom,2017-04-20 17:00:00.000,2017-04-20 18:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-20,2017-04-20
5518273,5518273,5518273,5071,Bergen op Zoom,2017-04-21 17:02:24.000,2017-04-21 18:02:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-21,2017-04-21
5552329,5552329,5552329,5071,Bergen op Zoom,2017-04-23 06:00:48.000,2017-04-23 07:00:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-23,2017-04-23
5518422,5518422,5518422,5071,Bergen op Zoom,2017-04-23 16:00:48.000,2017-04-23 17:00:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-23,2017-04-23
5557392,5557392,5557392,5071,Bergen op Zoom,2017-04-24 06:00:00.000,2017-04-24 07:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-24,2017-04-24
5556742,5556742,5556742,5071,Bergen op Zoom,2017-04-24 21:00:00.000,2017-04-25 06:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-24,2017-04-25
5573532,5573532,5573532,5071,Bergen op Zoom,2017-04-25 06:00:00.000,2017-04-25 07:30:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-25,2017-04-25
5559206,5559206,5559206,5071,Bergen op Zoom,2017-04-25 06:00:24.000,2017-04-25 08:30:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-25,2017-04-25
5584752,5584752,5584752,5071,Bergen op Zoom,2017-04-25 22:00:12.000,2017-04-26 06:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-25,2017-04-26
5573554,5573554,5573554,5071,Bergen op Zoom,2017-04-26 07:55:11.964,2017-04-26 10:10:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-26,2017-04-26
5573614,5573614,5573614,5071,Bergen op Zoom,2017-04-26 14:00:00.000,2017-04-26 15:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-26,2017-04-26
5573555,5573555,5573555,5071,Bergen op Zoom,2017-04-26 18:00:36.000,2017-04-26 19:00:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-26,2017-04-26
5584754,5584754,5584754,5071,Bergen op Zoom,2017-04-27 09:33:35.982,2017-04-27 10:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-27,2017-04-27
5574410,5574410,5574410,5071,Bergen op Zoom,2017-04-27 12:00:11.992,2017-04-27 13:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-27,2017-04-27
5577227,5577227,5577227,5071,Bergen op Zoom,2017-04-27 14:26:23.991,2017-04-27 16:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-27,2017-04-27
5598609,5598609,5598609,5071,Bergen op Zoom,2017-04-27 16:43:11.991,2017-04-27 17:43:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-27,2017-04-27
5575053,5575053,5575053,5071,Bergen op Zoom,2017-04-28 09:04:48.000,2017-04-28 10:04:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-28,2017-04-28
5593200,5593200,5593200,5071,Bergen op Zoom,2017-04-28 11:12:00.000,2017-04-28 12:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-28,2017-04-28
5595699,5595699,5595699,5071,Bergen op Zoom,2017-04-28 16:33:36.000,2017-04-28 18:45:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-28,2017-04-28
5577705,5577705,5577705,5071,Bergen op Zoom,2017-04-28 22:00:24.000,2017-04-29 06:00:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-28,2017-04-29
5607115,5607115,5607115,5071,Bergen op Zoom,2017-04-29 07:33:35.995,2017-04-29 08:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-29,2017-04-29
5595128,5595128,5595128,5071,Bergen op Zoom,2017-04-29 16:28:48.000,2017-04-29 17:28:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-29,2017-04-29
5600922,5600922,5600922,5071,Bergen op Zoom,2017-04-30 21:26:24.000,2017-04-30 23:34:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-04-30,2017-04-30
5600970,5600970,5600970,5071,Bergen op Zoom,2017-05-01 04:50:23.995,2017-05-01 05:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-01,2017-05-01
5600917,5600917,5600917,5071,Bergen op Zoom,2017-05-01 06:26:24.000,2017-05-01 07:26:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-01,2017-05-01
5602126,5602126,5602126,5071,Bergen op Zoom,2017-05-02 05:50:23.991,2017-05-02 06:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-02,2017-05-02
5600950,5600950,5600950,5071,Bergen op Zoom,2017-05-02 04:45:35.991,2017-05-02 06:51:35.991,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-02,2017-05-02
5609336,5609336,5609336,5071,Bergen op Zoom,2017-05-02 07:09:36.000,2017-05-02 08:47:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-02,2017-05-02
5609369,5609369,5609369,5071,Bergen op Zoom,2017-05-02 07:59:59.982,2017-05-02 08:59:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-02,2017-05-02
5617627,5617627,5617627,5071,Bergen op Zoom,2017-05-03 06:43:11.991,2017-05-03 07:43:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-03,2017-05-03
5609766,5609766,5609766,5071,Bergen op Zoom,2017-05-03 09:57:36.000,2017-05-03 13:31:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-03,2017-05-03
5609461,5609461,5609461,5071,Bergen op Zoom,2017-05-03 15:00:59.995,2017-05-03 17:11:59.995,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-03,2017-05-03
5616684,5616684,5616684,5071,Bergen op Zoom,2017-05-03 22:00:59.991,2017-05-03 23:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-03,2017-05-03
5618198,5618198,5618198,5071,Bergen op Zoom,2017-05-04 06:04:48.000,2017-05-04 07:04:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-04,2017-05-04
5627074,5627074,5627074,5071,Bergen op Zoom,2017-05-04 16:00:59.982,2017-05-04 20:40:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-04,2017-05-04
5618272,5618272,5618272,5071,Bergen op Zoom,2017-05-05 10:31:11.964,2017-05-05 11:31:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-05,2017-05-05
5618099,5618099,5618099,5071,Bergen op Zoom,2017-05-05 10:00:59.995,2017-05-05 12:14:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-05,2017-05-05
5618107,5618107,5618107,5071,Bergen op Zoom,2017-05-05 14:00:00.000,2017-05-05 15:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-05,2017-05-05
5634138,5634138,5634138,5071,Bergen op Zoom,2017-05-06 08:00:23.982,2017-05-06 10:10:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-05-06,2017-05-06
